0.887912,0.624329,9.247333
0.683762,0.501686,8.991969
0.555092,0.995856,6.249002
0.095286,0.069611,6.232861
0.355275,0.336842,6.123423
0.146072,0.461717,6.801376
0.118915,0.466964,10.845866
0.374698,0.847742,9.371496
0.606560,0.417308,7.185962
0.627257,0.785086,7.578652
0.972844,0.346333,9.553040
0.656381,0.934083,7.839925
0.488984,0.061377,7.276897
0.390638,0.219020,6.357602
0.493424,0.387990,9.856871
0.968203,0.595780,7.442062
0.814586,0.776132,10.274238
0.933289,0.985283,10.592270
0.296325,0.065065,9.103924
0.987006,0.391135,5.644953
0.562457,0.130181,9.930759
0.846375,0.060290,6.128223
0.651714,0.036913,9.765032
0.522867,0.330941,5.225224
0.256577,0.003525,9.437339
0.055623,0.817509,8.469084
0.529777,0.198090,6.464383
0.123362,0.998082,11.548237
0.451850,0.201929,7.330113
0.476066,0.064196,7.036173
0.848593,0.381380,7.554124
0.341231,0.700248,10.753109
0.463647,0.848705,10.093175
0.567386,0.877492,9.424509
0.094212,0.040565,7.072663
0.246024,0.897055,7.808669
0.914665,0.547669,8.873141
0.534291,0.853580,6.838146
0.337480,0.938261,9.537750
0.054789,0.754549,9.580017
0.501963,0.215271,8.368080
0.545145,0.812683,8.612063
0.814175,0.599664,7.087015
0.412219,0.529092,7.958010
0.378646,0.750766,11.200350
0.977494,0.597156,9.803412
0.043987,0.820075,8.406612
0.391362,0.647777,7.792903
0.290923,0.531022,8.829862
0.944429,0.591007,6.501179
0.610836,0.046077,5.692755
0.276043,0.420784,8.146728
0.709235,0.805303,11.138503
0.680080,0.158476,7.463087
0.660100,0.118462,8.208140
0.753317,0.333443,7.597359
0.643852,0.188573,6.826938
0.221051,0.166346,7.124783
0.243493,0.838449,11.391154
0.897486,0.258751,8.655336
0.499371,0.983753,9.173449
0.840971,0.004513,6.160302
0.630863,0.213944,6.353061
0.486286,0.970451,8.776270
0.605519,0.252229,6.897114
0.475885,0.037927,6.668745
0.565342,0.174236,4.133187
